# point -- Lum,nb -- L.stat.err, nb -- tr_ph

# season id = 1 (HIGH 2011) 				
509.1	113.964	0.474203	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e509.1_v9.root	
389	37.8583	0.216042	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e389_v9.root	
390	38.5208	0.218767	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e390_v9.root	
391	28.4814	0.188632	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e391_v9.root	
392	23.7723	0.172489	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e392_v9.root	
394	33.6206	0.206279	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e394_v9.root	
388	33.6874	0.203151	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e388_v9.root	
387	31.1464	0.194648	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e387_v9.root	
385	35.2752	0.20597	/scan2012_omphi/scan2012_omphi_tr_ph_fc_e385_v9.root	
				
# season id = 4 (RHO2013) 				
490	107.871	0.44625	/scan2013_rho/scan2013_rho_tr_ph_fc_e490_v9.root	
480	129.599	0.490264	/scan2013_rho/scan2013_rho_tr_ph_fc_e480_v9.root	
470	124.655	0.470117	/scan2013_rho/scan2013_rho_tr_ph_fc_e470_v9.root	
460	412.438	0.838525	/scan2013_rho/scan2013_rho_tr_ph_fc_e460_v9.root	
450	81.4813	0.365167	/scan2013_rho/scan2013_rho_tr_ph_fc_e450_v9.root	
440	68.2858	0.326678	/scan2013_rho/scan2013_rho_tr_ph_fc_e440_v9.root	
430	102.637	0.392235	/scan2013_rho/scan2013_rho_tr_ph_fc_e430_v9.root	
420	110.442	0.398873	/scan2013_rho/scan2013_rho_tr_ph_fc_e420_v9.root	
409	158.488	0.466165	/scan2013_rho/scan2013_rho_tr_ph_fc_e409_v9.root	
400	85.8815	0.335494	/scan2013_rho/scan2013_rho_tr_ph_fc_e400_v9.root	
397	50.9552	0.256344	/scan2013_rho/scan2013_rho_tr_ph_fc_e397_v9.root	
395	42.4619	0.233877	/scan2013_rho/scan2013_rho_tr_ph_fc_e395_v9.root	
393	39.3879	0.223916	/scan2013_rho/scan2013_rho_tr_ph_fc_e393_v9.root	
391.5	349.694	0.667662	/scan2013_rho/scan2013_rho_tr_ph_fc_e391.5_v9.root	
390.5	49.0023	0.248927	/scan2013_rho/scan2013_rho_tr_ph_fc_e390.5_v9.root	
390	46.7998	0.243435	/scan2013_rho/scan2013_rho_tr_ph_fc_e390_v9.root	
389	46.0305	0.24066	/scan2013_rho/scan2013_rho_tr_ph_fc_e389_v9.root	
389.5	421.681	0.730143	/scan2013_rho/scan2013_rho_tr_ph_fc_e389.5_v9.root	
388.5	45.0833	0.237469	/scan2013_rho/scan2013_rho_tr_ph_fc_e388.5_v9.root	
387.5	318.71	0.640012	/scan2013_rho/scan2013_rho_tr_ph_fc_e387.5_v9.root	
386	39.6922	0.222006	/scan2013_rho/scan2013_rho_tr_ph_fc_e386_v9.root	
384	38.6403	0.217947	/scan2013_rho/scan2013_rho_tr_ph_fc_e384_v9.root	
382	158.416	0.439557	/scan2013_rho/scan2013_rho_tr_ph_fc_e382_v9.root	
378	38.0374	0.214339	/scan2013_rho/scan2013_rho_tr_ph_fc_e378_v9.root	
376	65.5729	0.280367	/scan2013_rho/scan2013_rho_tr_ph_fc_e376_v9.root	
380	368.667	0.668389	/scan2013_rho/scan2013_rho_tr_ph_fc_e380_v9.root	
374	36.6204	0.208113	/scan2013_rho/scan2013_rho_tr_ph_fc_e374_v9.root	
372	34.8781	0.202591	/scan2013_rho/scan2013_rho_tr_ph_fc_e372_v9.root	
370	58.5779	0.262664	/scan2013_rho/scan2013_rho_tr_ph_fc_e370_v9.root	
367.7	308.669	0.598504	/scan2013_rho/scan2013_rho_tr_ph_fc_e367.7_v9.root	
364	81.9094	0.308685	/scan2013_rho/scan2013_rho_tr_ph_fc_e364_v9.root	
360	69.9399	0.282912	/scan2013_rho/scan2013_rho_tr_ph_fc_e360_v9.root	
350	84.5054	0.299849	/scan2013_rho/scan2013_rho_tr_ph_fc_e350_v9.root	
340	70.2536	0.26774	/scan2013_rho/scan2013_rho_tr_ph_fc_e340_v9.root	
330	440.062	0.646428	/scan2013_rho/scan2013_rho_tr_ph_fc_e330_v9.root	
320	50.262	0.210202	/scan2013_rho/scan2013_rho_tr_ph_fc_e320_v9.root	
310	30.9125	0.160045	/scan2013_rho/scan2013_rho_tr_ph_fc_e310_v9.root	
300	36.1343	0.167654	/scan2013_rho/scan2013_rho_tr_ph_fc_e300_v9.root	
290	23.0084	0.12917	/scan2013_rho/scan2013_rho_tr_ph_fc_e290_v9.root	
280	32.6385	0.148386	/scan2013_rho/scan2013_rho_tr_ph_fc_e280_v9.root	
270	25.2168	0.125405	/scan2013_rho/scan2013_rho_tr_ph_fc_e270_v9.root	
260	22.8157	0.115268	/scan2013_rho/scan2013_rho_tr_ph_fc_e260_v9.root	
250	96.228	0.226464	/scan2013_rho/scan2013_rho_tr_ph_fc_e250_v9.root	
240	19.6733	0.0980536	/scan2013_rho/scan2013_rho_tr_ph_fc_e240_v9.root	
230	13.886	0.078966	/scan2013_rho/scan2013_rho_tr_ph_fc_e230_v9.root	
220	24.4921	0.100581	/scan2013_rho/scan2013_rho_tr_ph_fc_e220_v9.root	
210	15.9781	0.0774313	/scan2013_rho/scan2013_rho_tr_ph_fc_e210_v9.root	
200	10.7491	0.0603464	/scan2013_rho/scan2013_rho_tr_ph_fc_e200_v9.root	
190	11.646	0.0597708	/scan2013_rho/scan2013_rho_tr_ph_fc_e190_v9.root	
180	13.6231	0.0611569	/scan2013_rho/scan2013_rho_tr_ph_fc_e180_v9.root	
170	9.98895	0.0494984	/scan2013_rho/scan2013_rho_tr_ph_fc_e170_v9.root	
160	8.74723	0.0436758	/scan2013_rho/scan2013_rho_tr_ph_fc_e160_v9.root	
				
# season id = 5 (PHI2013 or PHI/OMEGA2013) 				
440	460.697	0.845279	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e440_v9.root	
492	470.694	0.934276	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e492_v9.root	
502	197.713	0.61752	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e502_v9.root	
505	944.311	1.35583	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e505_v9.root	
506.5	490.533	0.980863	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e506.5_v9.root	
508	194.451	0.619018	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e508_v9.root	
508.5	484.848	0.977868	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e508.5_v9.root	
509	483.666	0.978611	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e509_v9.root	
509.5	482.457	0.977995	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e509.5_v9.root	
510	574.5	1.06869	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e510_v9.root	
510.5	477.548	0.97671	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e510.5_v9.root	
511	203.093	0.638023	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e511_v9.root	
511.5	196.668	0.628158	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e511.5_v9.root	
514	196.995	0.631713	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e514_v9.root	
517	171.628	0.593313	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e517_v9.root	
520	197.266	0.640073	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e520_v9.root	
525	505.701	1.03366	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e525_v9.root	
530	201.294	0.658793	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e530_v9.root	
410	400.894	0.737048	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e410_v9.root	
400	304.897	0.628704	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e400_v9.root	
396	361.74	0.67908	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e396_v9.root	
394	342.959	0.658744	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e394_v9.root	
392.5	1664.09	1.44772	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e392.5_v9.root	
391.5	2011.01	1.58626	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e391.5_v9.root	
390.5	1978.15	1.56834	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e390.5_v9.root	
389.5	202.776	0.501008	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e389.5_v9.root	
387.5	395.207	0.696707	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e387.5_v9.root	
378	461.137	0.739941	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e378_v9.root	
370	269.821	0.55839	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e370_v9.root	
479	2598.21	2.1787	/scan2013_omphi/scan2013_omphi_tr_ph_fc_e479_v9.root	
				
# season id = 6 (HIGH 2017) 				
1003.5	3739.58	5.31884	/scan2017/scan2017_tr_ph_fc_e1003.5_v9.root	
509.8	0	0	/scan2017/scan2017_tr_ph_fc_e509.8_v9.root	
512	0	0	/scan2017/scan2017_tr_ph_fc_e512_v9.root	
516	0	0	/scan2017/scan2017_tr_ph_fc_e516_v9.root	
641	3084.77	3.10496	/scan2017/scan2017_tr_ph_fc_e641_v9.root	
650	867.307	1.67115	/scan2017/scan2017_tr_ph_fc_e650_v9.root	
675	1222.32	2.05728	/scan2017/scan2017_tr_ph_fc_e675_v9.root	
700	873.143	1.80212	/scan2017/scan2017_tr_ph_fc_e700_v9.root	
725	1109.69	2.10757	/scan2017/scan2017_tr_ph_fc_e725_v9.root	
750	1100.58	2.16963	/scan2017/scan2017_tr_ph_fc_e750_v9.root	
775	961.873	2.08058	/scan2017/scan2017_tr_ph_fc_e775_v9.root	
800	1231.45	2.42678	/scan2017/scan2017_tr_ph_fc_e800_v9.root	
825	1377.67	2.65318	/scan2017/scan2017_tr_ph_fc_e825_v9.root	
840	884.584	2.14999	/scan2017/scan2017_tr_ph_fc_e840_v9.root	
850	788.653	2.08029	/scan2017/scan2017_tr_ph_fc_e850_v9.root	
860	719.122	2.00643	/scan2017/scan2017_tr_ph_fc_e860_v9.root	
870	864.958	2.22225	/scan2017/scan2017_tr_ph_fc_e870_v9.root	
880	1042.48	2.46724	/scan2017/scan2017_tr_ph_fc_e880_v9.root	
890	1077.69	2.53144	/scan2017/scan2017_tr_ph_fc_e890_v9.root	
900	938.146	2.38451	/scan2017/scan2017_tr_ph_fc_e900_v9.root	
910	1116.16	2.63665	/scan2017/scan2017_tr_ph_fc_e910_v9.root	
920	1313.55	2.89108	/scan2017/scan2017_tr_ph_fc_e920_v9.root	
930	1529.38	3.15959	/scan2017/scan2017_tr_ph_fc_e930_v9.root	
936	1218.7	2.83522	/scan2017/scan2017_tr_ph_fc_e936_v9.root	
937.4	1954.4	3.60734	/scan2017/scan2017_tr_ph_fc_e937.4_v9.root	
937.5	1082.05	2.68342	/scan2017/scan2017_tr_ph_fc_e937.5_v9.root	
938.3	2503.39	4.09549	/scan2017/scan2017_tr_ph_fc_e938.3_v9.root	
938.9	2091.56	3.74019	/scan2017/scan2017_tr_ph_fc_e938.9_v9.root	
939.6	2038.3	3.69112	/scan2017/scan2017_tr_ph_fc_e939.6_v9.root	
940.2	2006.66	3.66353	/scan2017/scan2017_tr_ph_fc_e940.2_v9.root	
940.3	0	0	/scan2017/scan2017_tr_ph_fc_e940.2_1_v9.root	
940.8	1990.48	3.64625	/scan2017/scan2017_tr_ph_fc_e940.8_v9.root	
942	1398.83	3.05157	/scan2017/scan2017_tr_ph_fc_e942_v9.root	
950	1170.63	2.81971	/scan2017/scan2017_tr_ph_fc_e950_v9.root	
960	1408.3	3.12518	/scan2017/scan2017_tr_ph_fc_e960_v9.root	
971	1771.91	3.54776	/scan2017/scan2017_tr_ph_fc_e971_v9.root	
981	1309.94	3.07685	/scan2017/scan2017_tr_ph_fc_e981_v9.root	
				
