// point -- Lum,nb -- L.stat.err, nb -- tr_ph

# season id = 6 (HIGH2017)		
1003.5	3739.58	5.31884	/scan2017/scan2017_tr_ph_fc_e1003.5_v9.root		
641	3084.77	3.10496	/scan2017/scan2017_tr_ph_fc_e641_v9.root	
650	867.307	1.67115	/scan2017/scan2017_tr_ph_fc_e650_v9.root	
675	1222.32	2.05728	/scan2017/scan2017_tr_ph_fc_e675_v9.root	
700	873.143	1.80212	/scan2017/scan2017_tr_ph_fc_e700_v9.root	
725	1109.69	2.10757	/scan2017/scan2017_tr_ph_fc_e725_v9.root	
750	1100.58	2.16963	/scan2017/scan2017_tr_ph_fc_e750_v9.root	
775	961.873	2.08058	/scan2017/scan2017_tr_ph_fc_e775_v9.root	
800	1231.45	2.42678	/scan2017/scan2017_tr_ph_fc_e800_v9.root	
825	1377.67	2.65318	/scan2017/scan2017_tr_ph_fc_e825_v9.root	
840	884.584	2.14999	/scan2017/scan2017_tr_ph_fc_e840_v9.root	
850	788.653	2.08029	/scan2017/scan2017_tr_ph_fc_e850_v9.root	
860	719.122	2.00643	/scan2017/scan2017_tr_ph_fc_e860_v9.root	
870	864.958	2.22225	/scan2017/scan2017_tr_ph_fc_e870_v9.root	
880	1042.48	2.46724	/scan2017/scan2017_tr_ph_fc_e880_v9.root	
890	1077.69	2.53144	/scan2017/scan2017_tr_ph_fc_e890_v9.root	
900	938.146	2.38451	/scan2017/scan2017_tr_ph_fc_e900_v9.root	
910	1116.16	2.63665	/scan2017/scan2017_tr_ph_fc_e910_v9.root	
920	1313.55	2.89108	/scan2017/scan2017_tr_ph_fc_e920_v9.root	
930	1529.38	3.15959	/scan2017/scan2017_tr_ph_fc_e930_v9.root	
936	1218.7	2.83522	/scan2017/scan2017_tr_ph_fc_e936_v9.root	
937.4	1954.4	3.60734	/scan2017/scan2017_tr_ph_fc_e937.4_v9.root	
937.5	1082.05	2.68342	/scan2017/scan2017_tr_ph_fc_e937.5_v9.root	
938.3	2503.39	4.09549	/scan2017/scan2017_tr_ph_fc_e938.3_v9.root	
938.9	2091.56	3.74019	/scan2017/scan2017_tr_ph_fc_e938.9_v9.root	
939.6	2038.3	3.69112	/scan2017/scan2017_tr_ph_fc_e939.6_v9.root	
940.2	2006.66	3.66353	/scan2017/scan2017_tr_ph_fc_e940.2_v9.root	
940.3	0	0	/scan2017/scan2017_tr_ph_fc_e940.2_1_v9.root	
940.8	1990.48	3.64625	/scan2017/scan2017_tr_ph_fc_e940.8_v9.root	
942	1398.83	3.05157	/scan2017/scan2017_tr_ph_fc_e942_v9.root	
950	1170.63	2.81971	/scan2017/scan2017_tr_ph_fc_e950_v9.root	
960	1408.3	3.12518	/scan2017/scan2017_tr_ph_fc_e960_v9.root	
